origen_id,destino_id,rank_ruta,volumen_historico,peso_maestro_eph,start_lon,start_lat,end_lon,end_lat,edge_betweenness,edge_closeness,edge_pagerank,masa_economica,eph_maestro
carretera_al_olivo,jesus_del_monte,10,5.0,215.14431370485252,-99.27946448261554,19.378125840718912,-99.29085803463882,19.393894266736773,0.0060790273556231,0.8251105096024677,0.2991067174369592,1075.721568524263,215.14431370485258
carretera_al_olivo,ave_club_de_golf_lomas,11,1.0,209.12536838195328,-99.27946448261554,19.378125840718912,-99.28091970167468,19.401253668149664,0.0030395136778115,0.8251105096024677,0.2991067174369592,209.12536838195328,209.12536838195328
carretera_al_olivo,carso_antara_miyana,12,3.0,207.7636408826853,-99.27946448261554,19.378125840718912,-99.20211710257206,19.442004608729604,0.0030395136778115,0.8251105096024677,0.2991067174369592,623.2909226480559,207.7636408826853
carretera_al_olivo,herradura_conscripto,13,9.0,206.007028150873,-99.27946448261554,19.378125840718912,-99.24906124767666,19.42373809678456,0.0060790273556231,0.8249727386040367,0.2991067174369592,1854.0632533578569,206.007028150873
carretera_al_olivo,universidad_anahuac,14,1.0,205.9312354354321,-99.27946448261554,19.378125840718912,-99.26196651649354,19.403197161504146,0.0030395136778115,0.8249727386040367,0.2991067174369592,205.93123543543211,205.93123543543211
carretera_al_olivo,roma_condesa_2,15,2.0,201.9550775042777,-99.27946448261554,19.378125840718912,-99.17197870364444,19.40971067337264,0.0030395136778115,0.8249727386040367,0.2991067174369592,403.9101550085554,201.9550775042777
carretera_al_olivo,reforma_bnp,16,1.0,200.24636182948512,-99.27946448261554,19.378125840718912,-99.24347411037613,19.38597442537458,0.0060790273556231,0.8249727386040367,0.2991067174369592,200.24636182948512,200.24636182948512
carretera_al_olivo,agwa_bezares,17,2.0,196.70047982970897,-99.27946448261554,19.378125840718912,-99.24900442945956,19.38663135993909,0.0151975683890577,0.8249727386040367,0.2991067174369592,393.40095965941794,196.70047982970897
carretera_al_olivo,santa_fe_colegios,18,7.0,196.3119530725801,-99.27946448261554,19.378125840718912,-99.26503479781468,19.35799258650794,0.0091185410334346,0.8249727386040367,0.2991067174369592,1374.1836715080608,196.3119530725801
carretera_al_olivo,anzures,19,7.0,187.0335041862357,-99.27946448261554,19.378125840718912,-99.17827334839684,19.431484247192568,0.0151975683890577,0.8251105096024677,0.2991067174369592,1309.2345293036497,187.03350418623566
carretera_al_olivo,polanco_parroquia,20,6.0,186.2038097667161,-99.27946448261554,19.378125840718912,-99.19624153588704,19.434792329066468,0.0121580547112462,0.8251105096024677,0.2991067174369592,1117.2228586002968,186.20380976671615
