origen_id,destino_id,rank_ruta,volumen_historico,peso_maestro_eph,start_lon,start_lat,end_lon,end_lat
anahuac_1,bahias,52,15.0,119.32777141493149,-99.18012525362312,19.44015083562541,-99.17444417079076,19.436342631674787
anahuac_1,roma_condesa_1,53,33.0,118.89740901365215,-99.18012525362312,19.44015083562541,-99.17254505223933,19.41842002454529
anahuac_1,anahuac_1,54,19.0,116.06163943813915,-99.18012525362312,19.44015083562541,-99.18012525362312,19.44015083562541
anzures,anahuac_1,1,1967.0,339.48497141110965,-99.17827334839684,19.431484247192568,-99.18012525362312,19.44015083562541
anzures,frontera_polanco,2,1513.0,338.41005421162805,-99.17827334839684,19.431484247192568,-99.1898883102344,19.442915975401075
anzures,bahias,3,1253.0,333.5343461542255,-99.17827334839684,19.431484247192568,-99.17444417079076,19.436342631674787
anzures,polanco_parque_lincoln,4,4902.0,305.8699413277869,-99.17827334839684,19.431484247192568,-99.19708274657825,19.428901410281373
anzures,rios,5,4388.0,293.84209403079143,-99.17827334839684,19.431484247192568,-99.16920899521506,19.42951342694659
anzures,bondojito_asf,6,130.0,262.0152305908593,-99.17827334839684,19.431484247192568,-99.20557228346966,19.399846141308945
anzures,bosque_3,7,138.0,261.3453123616367,-99.17827334839684,19.431484247192568,-99.21288032848125,19.406363265085393
anzures,fuentes_casino,8,166.0,258.7355469034621,-99.17827334839684,19.431484247192568,-99.22371992163639,19.42840243888597
anzures,bosque_2,9,107.0,257.74404159203476,-99.17827334839684,19.431484247192568,-99.1993852040483,19.41472205113683
anzures,sedena,10,117.0,257.2727021624446,-99.17827334839684,19.431484247192568,-99.21906305611301,19.435677259940665
anzures,tamarindos,11,355.0,254.97226658653628,-99.17827334839684,19.431484247192568,-99.25657356707457,19.38575442430784
anzures,reforma_social,12,97.0,254.7631651248121,-99.17827334839684,19.431484247192568,-99.22069156982485,19.43050178811614
anzures,polanco_parroquia,13,947.0,246.73696403091105,-99.17827334839684,19.431484247192568,-99.19624153588703,19.434792329066468
anzures,lomas_virreyes,14,753.0,223.11278237704718,-99.17827334839684,19.431484247192568,-99.20445840746933,19.42297381834899
anzures,blvrd_anahuac,15,74.0,222.04747962413268,-99.17827334839684,19.431484247192568,-99.27341980622991,19.394441131049383
anzures,lagos,16,993.0,217.16062792622424,-99.17827334839684,19.431484247192568,-99.19264764424182,19.44005294880619
anzures,universidad_anahuac,17,301.0,216.92472604425512,-99.17827334839684,19.431484247192568,-99.26196651649354,19.403197161504146
anzures,carso_antara_miyana,18,3177.0,211.6721535429454,-99.17827334839684,19.431484247192568,-99.20211710257206,19.442004608729604
anzures,polanco_palacio,19,964.0,205.83918908594794,-99.17827334839684,19.431484247192568,-99.20443533728302,19.43544912752438
anzures,santa_fe_centro_comercial,20,547.0,204.6409932474624,-99.17827334839684,19.431484247192568,-99.27452824250766,19.35909839502836
anzures,ahuehuetes_sur,21,383.0,201.96530183047415,-99.17827334839684,19.431484247192568,-99.2441073831352,19.40052159766137
anzures,polanco_grupo_mexico,22,407.0,198.7005369838503,-99.17827334839684,19.431484247192568,-99.20495658225298,19.431093451218246
anzures,tecamachalco,23,32.0,197.7474238674788,-99.17827334839684,19.431484247192568,-99.22956583072396,19.424708865478244
anzures,de_las_fuentes,24,144.0,195.7992268614591,-99.17827334839684,19.431484247192568,-99.23731115865843,19.42036925767831
anzures,vialidad_de_la_barranca,25,249.0,193.74709036239946,-99.17827334839684,19.431484247192568,-99.28056454184697,19.393200459164007
anzures,irrigacion,26,343.0,193.22053460890336,-99.17827334839684,19.431484247192568,-99.20942239888808,19.44218946953523
anzures,juarez_rosa,27,1604.0,192.8908631700975,-99.17827334839684,19.431484247192568,-99.1685549376507,19.42449048486485
anzures,sante_fe_patio,28,485.0,191.5591255591818,-99.17827334839684,19.431484247192568,-99.25349395128733,19.375588657788658
anzures,polanco_uber_hq,29,1212.0,191.51348660855402,-99.17827334839684,19.431484247192568,-99.20999213460935,19.43649697481036
anzures,interlomas_magnocentro,30,345.0,190.9253664103663,-99.17827334839684,19.431484247192568,-99.27313998603957,19.40328714404757
anzures,santa_fe_quintana,31,78.0,188.33421834570007,-99.17827334839684,19.431484247192568,-99.24989702017497,19.36964298703847
anzures,ave_club_de_golf_lomas,32,24.0,186.28004853176427,-99.17827334839684,19.431484247192568,-99.28091970167468,19.401253668149664
anzures,loma_de_la_palma,33,76.0,185.13207958261367,-99.17827334839684,19.431484247192568,-99.2716599233325,19.385898929960657
anzures,bosques_pabellon,34,434.0,184.98396221340917,-99.17827334839684,19.431484247192568,-99.26237205113314,19.39081057167338
anzures,herradura_conscripto,35,1573.0,183.36595644882402,-99.17827334839684,19.431484247192568,-99.24906124767666,19.42373809678456
anzures,el_olivo,36,57.0,180.77964394620005,-99.17827334839684,19.431484247192568,-99.27744135324596,19.38735328963119
anzures,bosque_real,37,119.0,180.56249218683976,-99.17827334839684,19.431484247192568,-99.28714056877524,19.42465501633056
anzures,lomas_country_club,38,63.0,180.51511235004517,-99.17827334839684,19.431484247192568,-99.28819674967784,19.4060214954013
anzures,santa_fe_ibero,39,778.0,180.4188437601528,-99.17827334839684,19.431484247192568,-99.26311562221406,19.36882267011668
anzures,campo_marte,40,332.0,180.1256740574289,-99.17827334839684,19.431484247192568,-99.19606625593664,19.423384985791564
anzures,roma_condesa_2,41,2793.0,179.3639894926513,-99.17827334839684,19.431484247192568,-99.17197870364443,19.40971067337264
anzures,bosque_1,42,65.0,179.15464112927953,-99.17827334839684,19.431484247192568,-99.18700051993727,19.4196359510427
anzures,cruce_echanove,43,191.0,177.94260391918607,-99.17827334839684,19.431484247192568,-99.27875789244648,19.366765417540147
anzures,polanco_gandhi,44,581.0,173.31830709012894,-99.17827334839684,19.431484247192568,-99.18543469492161,19.427586891008715
anzures,santa_fe_colegios,45,195.0,168.74908034781626,-99.17827334839684,19.431484247192568,-99.26503479781468,19.35799258650794
anzures,sotelo,46,428.0,165.74745719373968,-99.17827334839684,19.431484247192568,-99.21499282484368,19.448408722217206
anzures,lomas_fc_cuernavaca,47,973.0,164.10122125727264,-99.17827334839684,19.431484247192568,-99.20769773996038,19.428952545881838
anzures,reforma_regina,48,99.0,162.26914308218835,-99.17827334839684,19.431484247192568,-99.23638838229803,19.399395057427363
anzures,roma_condesa_1,49,782.0,161.76959996629245,-99.17827334839684,19.431484247192568,-99.17254505223933,19.41842002454529
anzures,lomas_altas,50,345.0,161.21067575256285,-99.17827334839684,19.431484247192568,-99.22850054071674,19.39807062039452
